Gene,Combined_Score,Clinical Trials,Hpa,Heatmap,Vital,Non Vital,Protein Vital,Protein Non Vital
YIF1B,8.897597174259378,0.0,5.0,0.3180861284481245,26.2190375,28.2243156932574,4.75816873888037,4.648296267323457
MVD,8.897117225453217,35.0,5.0,-0.4364481598402888,30.598350625,27.3394326020893,4.888079316369623,4.805814230913473
NOXA1,8.895479014115592,0.0,7.0,-0.0592587248559554,19.293444375,19.4210882953466,4.533781569102836,3.897457568483039
TMEM43,8.895006546818587,0.0,8.0,-0.0349491947015565,30.8883875,103.479841737892,5.378464032435772,5.484544568017371
ALG12,8.894973548564243,0.0,5.0,0.2329283712517559,4.872415625,10.6566435660019,4.216881010813278,4.257475210426074
PLXDC1,8.894617085839458,0.0,8.0,-0.2404018505714369,6.300918125,7.49059234876543,4.179736768561915,4.196305481077943
PART1,8.894594076243164,9.0,0.0,0.1494016640147228,1.418724,0.909712535327635,0.0,0.0
E2F5,8.894277470070929,0.0,5.0,0.0661501259158047,2.72635625,5.11039012820513,2.831338090591144,3.834924886185696
RBCK1,8.893920597677075,0.0,0.0,1.039000148669709,0.0,0.0,4.427548756109998,4.454832765115418
PRCC,8.893800929643897,33.0,0.0,0.3274540622088816,36.0222875,50.8118625830959,4.5441266357022,4.376960579097111
PPP1R12A,8.893763357830595,0.0,7.0,0.031414063090958,16.107063125,52.8161827207977,4.787302220386475,5.1174871781912445
TTN-AS1,8.893473386204153,0.0,0.0,0.3481292621339293,0.6019386875,1.39575044586895,0.0,0.0
RASA3,8.8934322537519,0.0,7.0,-0.1070058954036392,15.674346875,26.7773903608737,3.968109955816711,4.13758242523177
ZNF451,8.893317493789919,23.0,0.0,0.4432791414966963,4.62864625,6.48887846153846,3.80998491771776,4.022965757925223
GAPVD1,8.893164411018505,0.0,7.0,-0.0244508953912956,6.796578125,11.437383357075,4.683534754403135,4.372445561669792
LRPPRC,8.892514364645564,0.0,0.0,1.193215185758575,28.86423125,39.86569171415,5.425169196858978,5.253855085362015
INO80C,8.891216263140533,0.0,5.0,0.1781562349215807,5.174834375,7.1980269705603,3.905676352400221,3.885249851459661
ITGAE,8.890869597702782,18.0,5.0,-0.2526347074529322,6.152365625,7.31885650522317,3.794466893627132,3.5081483643408164
AIFM1,8.88981415747664,0.0,5.0,0.4562201358176096,16.839060625,24.7390510778727,5.680786449186422,5.630996029993922
IGSF6,8.889209851452566,0.0,5.0,0.1996245291583718,2.02236225,4.57136110683761,3.865075669694012,4.423678090486067
CNOT10,8.888983034769733,0.0,0.0,0.9946621664709828,0.0,0.0,4.186085466758496,4.157896232733655
CHD7,8.888382522842331,19.0,0.0,0.491565947812683,9.487595,4.85896396961064,3.7918434519000654,3.3385132783771674
SLK,8.88806166884625,31.0,7.0,-0.7127426886565987,15.34308,30.7919182241216,4.522470565243787,4.691101768561719
ZNF678,8.887834057853928,0.0,0.0,0.5549969397672552,1.4146726875,2.30195490883191,0.0,4.025750630398673
ATL1,8.887548731833741,0.0,5.0,0.3029360437842777,17.59521425,6.50499890693257,4.800371556870949,4.499209261783163
UBIAD1,8.887502198008999,0.0,5.0,0.2036937494933416,4.51103375,8.84748465811966,3.986976905267881,4.26800073323203
NRL,8.887014083528378,25.0,0.0,0.0102149971712408,1.57137275,1.28579168755935,0.0,4.231722811459576
RIOK3,8.886059124998297,0.0,7.0,-0.1454025634270648,17.071964375,41.883815968661,3.753731616626725,3.906987854233749
C5orf15,8.88566366557235,0.0,5.0,0.2570732412874244,19.79744375,39.331250997151,4.455048703857215,4.271955807274411
ZNF160,8.885560106606585,0.0,0.0,0.5051925221541799,7.42914,16.7641978110161,0.0,3.05838122247917
TGDS,8.885502373926737,0.0,0.0,0.8772014687367893,0.0,0.0,3.591672962164421,3.139704708127365
KATNB1,8.885401227162781,0.0,7.0,-0.065056404368323,26.618259375,20.3799314814815,4.463824334648969,4.037801558945956
TYK2,8.884793292833685,24.0,0.0,0.4197758390261665,23.0309125,42.8571125830959,3.960339294900622,3.684899111909325
ARVCF,8.884541282571814,0.0,7.0,-0.0623335380392118,31.197893125,18.7815553561254,4.488799803179117,4.033945524642359
ZNF438,8.884338958624356,0.0,0.0,0.5290258848051881,4.382595,10.0504531196581,0.0,3.556022468166744
CDK5RAP1,8.884304540352819,0.0,0.0,0.8613735871986432,0.0,0.0,3.2466664657110536,3.535436004034556
AGPAT5,8.883914370309848,0.0,5.0,0.2689477679045591,14.142928125,11.5434552706553,4.511013035783983,4.483558008862179
GDAP1,8.883401119828662,0.0,5.0,0.3958877552430547,30.3946799375,6.37070812630579,5.535814370806757,4.824173404957564
ZXDC,8.883393825820763,0.0,0.0,0.5309112942653702,7.994335,18.8591115194682,0.0,3.575362177813039
MAPK14,8.883264206898149,25.0,0.0,0.5844123243989235,13.08190125,31.214834339981,5.039815205455446,5.210160922558411
CNTNAP2,8.882756936424686,19.0,5.0,-0.1123521586437835,8.80904791875,0.396994657288699,5.145736019711578,4.063421644012313
CNPY3,8.882287171581348,0.0,7.0,0.0541861890454215,39.750175,72.7175654320988,4.967471933886956,5.224155588957166
TCERG1,8.88196434986403,0.0,0.0,1.0933960706286292,21.7123175,30.6414028395062,4.822828415135896,4.740836886574623
SMIM1,8.881868688532611,0.0,8.0,-0.1846505842532502,2.38398725,5.35076015242165,4.518040190280886,4.804231609087232
MAPKAPK5,8.88138372303177,0.0,5.0,0.2896615546926271,6.8228075,9.50453450617284,4.736463107608527,4.509901826326952
NSL1,8.881210996156629,0.0,0.0,0.9999567704488548,0.0,0.0,4.204821124771203,4.337210315346736
SUFU,8.880902835392822,30.0,0.0,0.3520518866485443,5.48434875,9.41978802469136,4.539117624954825,3.985322980116624
GDF11,8.879948752704976,22.0,0.0,0.3224992987286704,10.070046875,4.85932561016144,2.924094394752224,3.2155914011803026
ANKAR,8.879625736562174,0.0,0.0,0.5475688872094521,0.8286125625,2.45683991737892,0.0,4.008238782236594
ARFGEF1,8.879509122784402,0.0,0.0,1.0006046645638234,0.0,0.0,4.162254421805193,4.4586994147836965
CDC7,8.879355125829646,31.0,0.0,0.1325215149001016,6.36174925,4.55230428917379,2.8931712219020564,3.4901610584443725
CDR2,8.878942959317664,0.0,0.0,0.5277250101324499,14.652518125,29.5372551234568,0.0,3.532546173261644
AMDHD2,8.878903861682442,0.0,0.0,1.074363976998645,0.0,0.0,4.777568433790619,4.662362827180948
MKLN1,8.877882457747992,0.0,7.0,-0.1203189295625315,6.19969875,12.4000868613485,4.093698193643342,3.9335677806715834
DHX33,8.877758219115915,0.0,0.0,0.9153277183568682,0.0,0.0,3.685009740233379,3.7980550479278414
LRRC1,8.877654963032414,0.0,0.0,0.9921267629562794,0.0,0.0,4.088900809020756,4.468989693840108
TFB1M,8.877340851204659,0.0,0.0,0.9871479457212432,0.0,0.0,4.154304507965073,4.249732229753494
ZNF44,8.87732838533032,0.0,0.0,0.3368620750561606,3.5846925,8.03064009021842,0.0,0.0
UBAP2,8.876878239252832,0.0,0.0,1.0307314978940738,0.0,0.0,4.529513909595369,4.348713716849553
USP33,8.87626019153167,0.0,0.0,0.8504577433714582,0.0,0.0,3.347814814054072,3.2470290621248488
UNC45A,8.876211420557313,0.0,5.0,0.2640035013949672,21.346353125,54.5760309116809,4.423557259546083,4.575703932886705
DMKN,8.875354978469776,0.0,0.0,0.592274126996829,4.389859625,120.603066412156,0.0,4.726981496676628
SDCBP2,8.875201034958543,0.0,7.0,-0.5149578213059836,14.32541,20.7861017378917,0.0,4.460008705196868
PAPSS1,8.874853765420552,0.0,0.0,1.0698750306718834,0.0,0.0,4.661391966891638,4.865724386660175
MON2,8.874751685172667,0.0,0.0,0.9442505559392194,0.0,0.0,3.919362906227816,3.9326185500558206
RPIA,8.874324205408524,0.0,7.0,-0.0398747597384089,8.7395925,23.0155892830009,4.499869959679813,4.692465233152381
SCN1B,8.874282203248633,0.0,8.0,-0.295471962847893,41.60700125,8.68811391025641,3.9619159210704247,3.706492829429368
ZNF609,8.874108705764819,0.0,0.0,0.9109085586198724,0.0,0.0,3.8402627837501258,3.461829339701589
ING5,8.8728620338702,0.0,0.0,1.0107338413415057,0.0,0.0,4.265391129546757,4.547237422554206
CD68,8.872817254741767,25.0,8.0,-0.6364221293749028,30.407294375,70.6269183095916,5.375231516153267,4.983619124442474
URM1,8.872724953248143,0.0,0.0,1.1294024305092285,22.728525,32.1344351377018,5.040607469284553,5.1285123678185
IFT140,8.872585802857428,0.0,0.0,0.8870942475433454,0.0,0.0,3.5264585525588394,3.648485148260825
YIPF6,8.872322286194226,0.0,5.0,0.24349135014654,9.55194875,13.1169230674264,4.297004950727853,4.610874083081361
TFDP1,8.871959856942162,0.0,0.0,0.9245357029941276,0.0,0.0,3.813359249460815,3.806739913532928
SASH1,8.87190821854248,0.0,0.0,0.9990198715639182,0.0,0.0,4.431153221337645,4.011140151649753
UROS,8.87178261169717,18.0,0.0,0.6796659545941882,0.0,0.0,4.910720590684812,4.597606850546199
PCED1A,8.871603263452528,0.0,0.0,0.5678005170376794,35.50801875,61.9870087132004,0.0,4.257251815873845
TMC8,8.871276219266505,0.0,5.0,-0.2236056525468368,3.821872875,14.3981339475309,0.0,4.207914330260366
RANGRF,8.870889909448836,0.0,7.0,-0.0634948854406882,16.579429375,23.3888995584046,4.357042941150042,4.5363140581869725
TEF,8.870865940045087,25.0,0.0,-0.0152865018536444,47.247980625,26.1018219681861,0.0,3.72930975836142
MFSD3,8.870837794662535,0.0,5.0,0.1435029331004826,24.0720625,23.0250707739791,3.659724059126499,3.896780691418279
IFT172,8.870087926465823,0.0,0.0,0.9114409648246952,0.0,0.0,3.69050754599016,3.826755616722605
LEPROT,8.870085944805261,0.0,5.0,0.2840267142070842,20.728375,54.8448057929725,4.587089800110362,4.728794750204277
PSMD1,8.869875186404654,0.0,5.0,0.3851002730275901,43.05098125,55.0716807692308,5.343516481227824,5.063179140155978
SLC25A33,8.86965177368046,0.0,5.0,0.131495593546949,9.05178875,5.99249929249763,3.670018704841991,3.762430248410924
GSS,8.86943623460822,24.0,0.0,0.6129020724051196,28.3723875,44.6501408831909,5.0999253812736285,5.323502879579885
GBP1,8.86913306324654,0.0,7.0,0.0393471068188393,5.251136875,17.455019985755,5.099190243159804,5.1249613225548085
AQP9,8.869000613739837,0.0,8.0,-0.6603214206133372,2.971158375,23.334526711301,0.0,4.792982947331952
CCDC90B,8.868910733004824,0.0,5.0,0.2969752779119977,9.2910425,12.343004382716,4.771701231726429,4.748825165532945
KIF9-AS1,8.868619777108336,0.0,0.0,0.3292905303436143,2.491352375,1.3712686980057,0.0,0.0
TSPAN3,8.868561299867682,0.0,5.0,0.2722941813524584,67.69900625,50.8776686847104,4.463973153696685,4.552867668870752
SAPCD2,8.868294732692105,0.0,7.0,-0.1612382719635198,5.140222125,2.1121855674264,3.7826665182338615,3.9286878367221503
PLN,8.868072564892248,34.0,5.0,-0.2672469897778464,84.2694721875,106.63991677113,6.403130559570953,4.678842117182513
MTIF2,8.866975382547933,0.0,0.0,1.0115964269454134,0.0,0.0,4.455198364467154,4.276854286224305
HIP1,8.86641767870558,31.0,0.0,0.3615350089093587,13.324933125,17.0370628347578,4.632021715565204,4.572491391186093
MAPK1,8.866260118866016,31.0,0.0,0.5365321860691858,34.368285,26.2897740075973,5.641490680864922,5.810222212691901
WDSUB1,8.865964004532337,0.0,0.0,0.9892183576733192,0.0,0.0,4.263055075351176,4.243542751691324
GSTK1,8.865271088898446,0.0,0.0,1.2318070264323544,30.01268125,79.5777544634378,5.704538913272323,5.777279411490796
EML2,8.864723798990314,0.0,0.0,1.0893873114928816,21.34621625,17.6144556077873,4.6981376691214765,5.187338964475243
EIF2B2,8.864428280098414,0.0,7.0,-0.0174851959383685,11.14367,17.2869952849003,4.672193834827047,4.924075211972748
CMTM7,8.864096577152925,0.0,7.0,-0.0032794370352694,5.0670375625,12.4136451334283,5.03993430636435,4.511607887413201
NT5E,8.863283910783588,25.0,10.0,-1.0115967327008897,6.497209375,25.453553974359,4.858491822199006,5.096728487651386
ZDHHC2,8.863052093517062,0.0,10.0,-0.6247456714801817,9.47032,9.00939362298196,3.783969082136716,4.022419880113908
TK2,8.86221565793065,21.0,0.0,0.5745635498228352,12.071460625,17.8334044254511,4.628421565368079,4.4762170656439375
TOP2A,8.861819741106093,34.0,0.0,0.2138706185935694,0.22610078125,9.79286217212726,4.159656132047116,4.097953628610101
TRAK2,8.86152313765579,0.0,0.0,0.840330308206611,0.0,0.0,3.474487302977856,3.0225701895798323
ZNF148,8.861210079879692,0.0,0.0,0.960225785578203,0.0,0.0,4.072951605595026,4.135472966518978
FOXM1,8.860433455215713,25.0,0.0,0.228720013486801,0.7663111875,5.67754328774929,2.491804827008268,3.881042400663471
MEF2C-AS1,8.860103979816579,0.0,0.0,0.3221352516867737,0.5144350625,0.784395412630579,0.0,0.0
CLASRP,8.859323161362918,0.0,0.0,0.8958292875614329,0.0,0.0,3.724503865332801,3.621425620985845
ARHGEF25,8.85878326097518,0.0,7.0,-0.1467077695349798,53.97852125,63.7612431647673,4.080241442753144,3.4338973698161595
BLM,8.858435534499252,35.0,0.0,0.1804051885325078,2.084359375,1.34889537274454,4.050116842079068,4.153052635437351
KCTD15,8.858027617770082,0.0,0.0,0.9874387106102422,0.0,0.0,4.306221714601891,4.242150878530318
INTS8,8.85791526532037,0.0,0.0,0.8772447665950416,0.0,0.0,3.485695928077424,3.758354527873138
TFRC,8.857297285897404,33.0,8.0,-0.8720964146811705,20.444656875,37.4737806077873,5.070474693935911,4.803641689419017
PLAG1,8.856767791944684,0.0,0.0,0.5095937683259674,1.467244625,2.56211072364672,0.0,3.619248847006306
PRKD2,8.85672381071877,0.0,7.0,-0.0865481110730864,7.819933125,33.2653736847104,4.26618992964516,4.512034432246707
GAL3ST4,8.856572313610336,0.0,5.0,0.1347446608059045,4.36687625,10.4685662867996,3.6760955846968986,4.021772585488384
NUP133,8.856471865912944,0.0,0.0,1.0211018887502905,0.0,0.0,4.495946479320159,4.533623929291726
SLC16A3,8.855990458513746,31.0,10.0,-1.2451181177302473,5.107399375,22.8623205792972,4.199340960754445,4.599802844096323
MTFR2,8.855612116389358,0.0,5.0,-0.1948924179543807,0.3362515625,1.82546657407407,0.0,5.023820012288926
DHX9,8.855326196101334,31.0,0.0,0.49727260974218,35.99716875,58.4873082621083,5.588529347012759,5.2705594333878905
BRPF1,8.85514472089889,0.0,7.0,-0.2121448583525553,7.218054375,13.960866699905,3.559444403086747,3.564195130319603
CD81,8.85511996399486,19.0,10.0,-0.6676695417687415,221.918625,436.372234093067,5.735323595629879,5.858150069042254
ZBTB33,8.854887472948413,0.0,7.0,-0.2584790440472277,6.948066875,8.39810867521368,3.2902991277322347,3.2241392828706643
FAM161B,8.854348623876263,0.0,7.0,-0.2505748657818138,7.39481,6.27189487416904,3.0959387355419734,3.767159533766003
FAM120A,8.854025384427196,0.0,7.0,-0.0380589484515341,24.44380625,49.1844479582146,4.600381912113508,4.71520776552403
USP16,8.852515828315786,0.0,0.0,0.9912538270024294,0.0,0.0,4.504307905871317,4.006232822513053
WDR54,8.851975996059528,0.0,7.0,-0.1024294311696293,16.075413125,20.4527759306743,4.114339249009257,4.558999342382558
TBC1D20,8.851453723717427,0.0,5.0,0.1669757881247509,22.83848125,33.1810618233618,4.016729917035605,3.918715124471712
DCLK2,8.851355707967064,0.0,0.0,1.0275437071439422,0.0,0.0,4.853244671163288,4.028160424660896
IGF2R,8.851128275680152,0.0,5.0,0.1884381285321388,7.370009375,24.4972340693257,4.110069008988715,4.2359539880668455
GLMN,8.850307121162553,0.0,0.0,0.9604509027836672,0.0,0.0,4.173637051507861,4.10294329938271
SYN3,8.850047798803542,34.0,0.0,0.3669096682916219,1.39028449375,0.46855568708452,5.77161530934236,4.0243097383492765
WDR81,8.849927485578204,0.0,0.0,0.9292108672448828,0.0,0.0,3.949441742777438,3.954338502747094
PPIL2,8.849591750360347,0.0,0.0,0.9762284199707124,0.0,0.0,4.128687964787237,4.503204586406877
ALMS1,8.849417493323001,0.0,0.0,0.7816433620226649,0.0,0.0,3.0264269776109103,2.9652854760845035
PPM1B,8.848673581235577,0.0,0.0,1.0865425149267784,0.0,0.0,4.983031316659621,4.937916294875982
MANBAL,8.848659873304474,0.0,5.0,0.2524157412125468,38.81481875,66.5834866334283,4.591434769428372,4.330686817803369
ZNF7,8.848406330665936,0.0,0.0,0.8341971682671676,0.0,0.0,3.342864583389705,3.3594047978712656
ZCCHC9,8.848343950943669,0.0,0.0,1.0056385153494134,0.0,0.0,4.5546922491284905,4.243255173837374
FNIP2,8.848155300840416,0.0,0.0,0.7977694038110613,0.0,0.0,2.7260235062882447,3.883797397100827
PPOX,8.847725857639498,25.0,0.0,0.4680467227791099,14.957018125,21.60466837132,4.488484225637251,4.608949436273546
SPTLC3,8.847451031571476,0.0,5.0,0.1836025752958531,0.653046375,3.74739100830959,4.2654652573030685,3.955588893019648
IBTK,8.847064403013091,0.0,0.0,0.8476744076181488,0.0,0.0,3.4737106809546034,3.3785727133315877
MYEF2,8.846887928174185,0.0,0.0,1.075543994358302,0.0,0.0,5.142256680077546,4.440685791695967
CEP89,8.846827475911466,0.0,0.0,0.825731090055972,0.0,0.0,3.1853254077165385,3.5317672594873684
HCN2,8.8463371127224,0.0,8.0,-0.1162901672032427,68.553534,2.17893934188034,5.466639523120647,4.455887398588248
PHC3,8.84557798238988,0.0,0.0,0.9888269038216546,0.0,0.0,4.330740767253644,4.404864447002822
TMEM204,8.84555505300981,0.0,8.0,-0.3271721659041977,18.816860625,45.9671498955366,3.811873704000696,3.874541221874756
MED23,8.84529407536897,0.0,5.0,0.1056950812789198,8.156641875,14.4772282621083,3.545910281211276,3.867079328169859
INO80,8.844648920842184,0.0,0.0,0.8091355697532212,0.0,0.0,3.087784584984416,3.439640003516704
RPUSD3,8.844564822551156,0.0,0.0,0.9200364357757406,0.0,0.0,3.932131059362291,3.892887856801355
TCFL5,8.844074793280932,0.0,0.0,0.545933767541737,20.397679375,12.2812409401709,0.0,4.395948445089371
SH3BGR,8.843996031443464,0.0,7.0,-0.0885782637471586,23.55078375,26.4967667568851,4.461055695747173,4.213434500766591
ALG10,8.843901254668973,0.0,5.0,-0.2151272603856054,0.729663125,2.14297588081671,0.0,4.8089458661848905
DVL3,8.843306314238646,0.0,7.0,-0.1186411677171249,31.7522,62.345001994302,4.179401756758459,4.111310080002487
CTSV,8.843254096222273,0.0,7.0,-0.0567504513596179,0.4611642,3.07983369833808,4.723761688525841,4.459596808083215
CCDC62,8.842914587347618,0.0,7.0,-0.2184358707655275,0.4788893625,1.86215023518519,3.4966529266707957,3.7997611155856745
ZER1,8.84278728524781,0.0,0.0,0.9271811482641112,0.0,0.0,4.04939847989878,3.824440448690363
FUZ,8.842389922327204,0.0,5.0,0.0782151874983996,18.205273125,19.8470680769231,3.392572304440741,3.631989260093416
JARID2,8.842252367447083,0.0,0.0,0.7439821855005291,0.0,0.0,2.3640906066099907,3.6583055674623695
ARL6IP6,8.841432529105312,0.0,5.0,0.256124950643196,6.22002125,11.4124485707502,4.5976319692637055,4.735773082190861
RBAK,8.840962384188373,25.0,0.0,0.3521084960141595,5.538053125,8.11512213675214,3.9788954415093487,3.566711392944388
SORD,8.84048486911376,22.0,0.0,0.6620510724274934,2.843086875,10.3990499643875,5.314045155395842,5.5952150447210816
PAXBP1-AS1,8.84016068120497,0.0,0.0,0.3073078085525713,2.7379295625,2.17514038129155,0.0,0.0
C8orf33,8.83968694071095,0.0,7.0,-0.0923105608898652,36.216925,42.6942227682811,4.297851521070799,4.442756432981005
SLC1A5,8.839544942384398,0.0,10.0,-0.5170635636660577,9.1987036875,69.5742328865147,4.658034209196279,4.611559198369038
GATAD1,8.839470827857136,0.0,0.0,0.9288157691531628,0.0,0.0,3.9434279947587862,4.113659582712057
CDK19,8.838677431968085,0.0,0.0,0.9639960262408328,0.0,0.0,4.275801425479303,4.1416232622496505
CDIP1,8.838531154789637,0.0,5.0,0.2694552296783719,67.7346375,25.8033380579297,4.373656817868075,5.16004499137987
RHBDF2,8.838018866879688,0.0,8.0,-0.3616211855029272,5.5683725,13.8331071984805,3.6399638925925824,3.7798865735946743
AASS,8.83791614483073,0.0,0.0,1.0035957678214142,0.0,0.0,4.557850994501728,4.352629709855977
ARHGEF39,8.8378064447882,0.0,7.0,-0.2119170944643643,0.970798375,3.96739410683761,3.348879094503719,4.2855725909929365
CCDC34,8.83776820438174,0.0,0.0,0.480615930763866,4.38471675,4.81868039553656,0.0,3.330620151324587
PLEKHG5,8.837756809954723,0.0,7.0,-0.2449197123814219,38.42303,22.1443914197531,3.5584615937828548,3.037567835922124
AGO4,8.837747244941637,0.0,0.0,0.8644653205022703,0.0,0.0,3.573283332425887,3.640833778296535
CCL28,8.837670481373934,0.0,0.0,0.943173080148693,0.0,0.0,3.65127053706167,4.990145752082446
C8orf76,8.837617891238661,0.0,0.0,0.3086154708705118,10.9982025,17.4517198195632,0.0,0.0
BCORL1,8.837201758804563,0.0,7.0,-0.2067662991721736,3.313045,7.30735549382716,4.013272169591399,3.067073699779822
VAC14,8.837043591792524,0.0,0.0,1.037144080161075,0.0,0.0,4.730188113484545,4.666053932949224
RPL39L,8.837034631474829,0.0,0.0,0.3068581674639848,5.669061875,17.7507491666667,0.0,0.0
LSMEM1,8.836985761350645,0.0,5.0,-0.2131876683115191,2.874516875,3.65690150522317,0.0,4.935955034603491
COG6,8.836317431077012,0.0,0.0,0.98184063383957,0.0,0.0,4.285332735113069,4.498328489858349
CMYA5,8.836256001354338,0.0,7.0,-0.2430619673453165,19.50218375,27.7278285303894,3.3676604952455107,3.5527713097036107
SPIN3,8.835948466722684,0.0,5.0,0.112491413730373,4.0624353125,4.02626317901235,3.895160710805638,3.482392850252756
IPCEF1,8.835882467156221,0.0,10.0,-0.5620759958528727,7.547888,2.40892296699905,4.3804433733153445,4.464627251196333
URB1,8.835835734146087,0.0,0.0,0.8582441261936224,0.0,0.0,3.5760588770907287,3.544987568469054
C3orf38,8.835642900882553,0.0,7.0,-0.0955777678137788,5.02585,8.76156412630579,4.5553526849212735,4.133061347296206
MPDU1,8.835145634404839,0.0,5.0,0.3846037569823023,20.90335,31.7502901709402,5.583827159754905,5.235875457264185
ZNF700,8.835070470204462,0.0,0.0,0.8905316073200198,0.0,0.0,3.1711226208097694,4.9705538016840665
LYRM4,8.834964323368814,0.0,0.0,1.078951983725113,0.0,0.0,5.03241473228884,4.898965081927632
METAP1D,8.834687132667248,0.0,0.0,0.916971972942425,0.0,0.0,3.801249203586926,4.2388020945529545
RNF103,8.834574700337352,0.0,5.0,-0.3083018445458604,27.09263125,26.4375191595442,0.0,3.0067344896527057
NPIPB11,8.833724420806682,0.0,5.0,-0.4748819163345004,1.500314375,1.85303749050332,0.0,0.0
AP5S1,8.833594670491836,0.0,5.0,0.1642409935743926,3.97977625,4.97719034662868,4.114076860155937,4.072220167941131
MYH9,8.833026456789637,23.0,10.0,-0.7435859749220186,80.0423,361.80910982906,6.179506117434667,6.3444641403242805
RNF8,8.832307036014285,0.0,0.0,0.8665649644685081,0.0,0.0,3.645973245051386,3.6182732672688993
FAM149B1,8.832198149203842,0.0,0.0,0.5159177261910065,9.463839375,10.048011291548,0.0,4.054658786576206
UBE2W,8.831871940825597,0.0,0.0,0.9264623398313254,0.0,0.0,3.82469089001738,4.415424114139872
TMEM41B,8.83161888356631,0.0,5.0,0.2779322344409992,15.223715,17.3562449382716,4.80154887604902,4.843546608790431
POLI,8.831584850712694,24.0,0.0,0.2828857406933308,6.08484625,12.6155204605888,3.209057142934144,3.469140053501344
CENPE,8.83134191302405,32.0,0.0,0.1167210799112596,0.2129559625,1.45152406524217,3.283911592694177,3.5877795992250907
LZTS2,8.831228513517846,0.0,7.0,-0.2008399750879515,25.37755625,47.1418356125356,3.722442092613079,3.6760712159065223
SLC9A7,8.830563538076028,0.0,8.0,-0.4215246298012662,10.57318925,4.6036936980057,3.125659920673097,3.7513317751187536
RAP1GDS1,8.830269976648383,0.0,0.0,1.0702975814816398,0.0,0.0,4.915421399814298,5.034002545884781
PAM16,8.83026645121513,0.0,0.0,1.019160582465441,0.0,0.0,4.60678564922906,4.666582704281972
MANEA,8.829508589474898,0.0,5.0,0.079441822200449,2.804520625,5.914787162868,3.5020506369045803,3.725115057084488
USP49,8.829402783390998,0.0,0.0,0.934619800561187,0.0,0.0,5.013524462434448,2.2645241541266063
ADAL,8.829296668569983,19.0,0.0,0.4564710648406856,4.091910625,3.88979908119658,3.618501417941351,3.91351163453448
ANKH,8.828900447906765,0.0,8.0,-0.7504776584477615,25.5880625,18.473275688509,0.0,3.566952860774941
ATP13A1,8.828869317871522,0.0,5.0,0.2338863353320249,25.56725625,48.6005344729345,4.478322254183703,4.5839288464716335
AGA,8.827521006663403,25.0,0.0,0.4028408242150077,7.819743125,14.2314075925926,3.9754725857175153,4.720568642904113
DRG1,8.82709467949163,0.0,0.0,1.0935190361062392,32.8670875,54.2170239316239,5.069417902307413,4.981434434811515
STK36,8.826509432525341,0.0,5.0,0.2193731784921797,11.68757625,25.6067642545109,4.75054502917258,3.906602676385534
ZNF503,8.826372632806414,0.0,7.0,-0.180915709625667,8.86161375,33.68886831434,3.8451911183905736,3.9854278818691977
PAQR3,8.825868145894447,0.0,5.0,0.1227362127014135,7.663734375,6.49412134377968,3.980576056118445,3.638058185657319
PMF1,8.82535120922725,0.0,0.0,0.9553016099961996,0.0,0.0,4.260229939075908,4.203954399104377
ANKS3,8.825170998247284,0.0,0.0,0.7813976763442883,0.0,0.0,2.921144150969694,3.5275321496367877
AKAP12,8.824419425562672,0.0,7.0,0.0176772167819434,37.3238575,50.6416033072175,5.200027472679551,4.972257803687991
KIF3A,8.824152468324973,0.0,0.0,0.9384117141351986,0.0,0.0,4.113115751221305,4.189393230465152
KLRB1,8.824080315066405,0.0,5.0,-0.2817483650171225,0.9109345625,2.89820628133903,0.0,3.829500393731204
TEX10,8.823513189637488,0.0,5.0,0.2123817782152709,5.679511875,11.1308000189934,4.4157933199577855,4.528108286206475
SDHD,8.823508133866905,33.0,5.0,-0.4301808113408649,32.60530625,60.3140232193732,4.903304385279067,5.079516400122724
LINC00920,8.823248750616173,0.0,0.0,0.293501292816154,0.5430990625,0.660645465337132,0.0,0.0
PLAA,8.822637438479358,0.0,7.0,-0.0654856256609182,8.650155625,15.8146965764482,4.60215291102991,4.779798758929275
SUPT20H,8.822164804262362,0.0,0.0,0.9870029928575568,0.0,0.0,4.801713604973136,3.78885736796242
UBE3D,8.82194942620434,0.0,0.0,0.7823256917569594,0.0,0.0,3.033573513194538,3.3714008001321183
KLHDC1,8.82191345180751,0.0,0.0,0.2943163012036349,5.7027125,7.72809034662868,0.0,0.0
PEX11B,8.820965239187538,0.0,5.0,0.2473617138515654,35.12333125,37.104384045584,4.561096747855328,4.767221037738068
SFMBT1,8.820560255002295,0.0,0.0,0.8027386880620022,0.0,0.0,3.496752389122567,2.8685961176186616
EMC2,8.820517147840867,19.0,0.0,0.6395146654740108,42.847725,47.3986877255461,4.858810476399978,4.840988518810746
TTC39A,8.820440938423454,0.0,5.0,0.1370990205434625,1.085227625,2.966277831434,4.00588333476364,3.9793785884324615
MTF2,8.820289149102859,31.0,0.0,0.1912789958418077,7.889405625,11.398552037037,3.865178559365723,3.5534032316551607
MOSPD3,8.82019062639063,0.0,5.0,0.1099652581833857,16.58742125,29.7228394064577,3.6704964920212015,4.011724095168344
JAM2,8.82017356148848,0.0,10.0,-0.5381134919075907,14.5431325,16.5694182383666,4.679035375439368,4.511299504483721
DTL,8.81872835168509,25.0,0.0,0.2574883254818345,0.14077318125,2.23715369083571,3.20918273588554,3.642523522620195
