Gene,Malignant_Percent,NonMalignant_Percent,Z_Score
TXLNA,29.09186214126589,18.20533003485888,0.37633756858542544
PPP1R8,19.80081247542917,8.28179466996514,0.3759731632168106
NUDT2,17.16401145702679,5.464972450241763,0.3758982045364412
TRAPPC2L,22.10157814927832,10.744405712358034,0.37577855854297115
PPM1F,20.443866184922403,8.973349825705611,0.3757405793960007
MTHFR,20.679746148229963,9.2263578095131,0.3756914284207552
PSIP1,31.825074414512233,21.14584504666592,0.37528605123318914
TMEM62,15.810509762809593,4.031260541999325,0.3751943485114424
TNK2,19.70252915738435,8.197458675362643,0.3748434389541598
GOLGA5,23.630117752775334,12.397391206566963,0.3747261128312584
HSCB,20.470075069734353,9.023951422467109,0.3745082340851478
GOLGA2,37.85405395286145,27.605982233217137,0.37439126834520864
HAUS1,20.794878035082466,9.395029798718092,0.37320271555878354
KATNBL1,42.99193140760432,33.12717867986056,0.37276200385073077
LSM14A,62.70756500739465,54.19993253120432,0.372717855055829
PLEKHG4,13.02113559353764,1.0963679298324525,0.3726645507806448
DTD2,12.970589887114588,1.0457663330709548,0.3724779053320824
NUDT5,30.044742310500403,19.29607556505116,0.37239263604130785
KIF23,13.252335398843066,1.3493759136399415,0.3723425169670502
XRCC1,18.540913941254658,7.005509951647364,0.372138775319125
SH3TC2,12.616769942153248,0.6746879568199707,0.3720915502606827
PPIE,21.562423947432467,10.238389744743056,0.3719473476212357
SIGMAR1,17.155587172622948,5.53244124592376,0.37172636315326946
DTX3,13.596795027800137,1.7316990891712583,0.3715696643160611
MYO6,25.949604058633017,14.938715843922187,0.3713289451909807
DSN1,15.443585375442275,3.716406162150006,0.37097671126421244
AHCY,30.386393844656194,19.695265939502978,0.37053589061877334
STARD3,28.383286219742775,17.558754076239737,0.37029602448658633
NSUN2,29.691858397139487,18.964353986281345,0.36991381037766075
RALGPS1,17.701293595671793,6.150905206342067,0.369805189591788
EHHADH,12.48010932849093,0.5734847632969752,0.3696443497921055
SELENBP1,13.681037871838553,1.861014280895086,0.36942697188090257
FAM111A,18.400509201190633,6.909929157764534,0.36916654755702316
GORAB,18.378980474380814,6.887439559203869,0.3691381705919984
ACY1,12.341576651627758,0.43854717193298104,0.3689283223252602
RAB4A,31.735215380871256,21.168334645226583,0.36881981664550606
TCTA,13.996480521182395,2.209603058585404,0.3688025717692211
AP4S1,19.58833330213228,8.186213876082311,0.36879853974413346
CEP44,17.254806522268193,5.695490835488586,0.3686165696637562
ENOPH1,25.918715015818933,14.955583042842685,0.3686077553893412
TRAPPC5,18.158077016680082,6.673788372877544,0.3679134994900439
PELP1,21.234812887283073,9.962892162374901,0.3678748790562206
ZNF841,15.280715876968006,3.603958169346677,0.3676148089465709
FANCD2,13.99835258438325,2.2377150567862363,0.3673781197903344
POC5,14.98118576483142,3.289103789497357,0.3673266845715674
PSRC1,12.044854634292454,0.15180479028449342,0.3672703225390397
TMEM185A,17.13125035101185,5.588665242325424,0.36724016216540156
SYN3,15.352790310200874,3.69391656358934,0.3669096682916219
TMEM129,15.357470468203008,3.699538963229506,0.36687583010712577
MPLKIP,29.842559484808206,19.183627572247836,0.36673851788153405
C1orf112,15.065428608869835,3.3959293826605195,0.36641087622779006
YTHDF3,43.17539360128798,33.442033059709885,0.3662826338346775
DNAJC17,20.86133627871277,9.60305858540425,0.36572897401806437
OS9,45.541681487167004,35.9833576970651,0.36561429457789085
PIGP,17.82297770372728,6.3589339930282245,0.36555146554358775
ZNF266,18.336859052361607,6.909929157764534,0.3654553409554758
CUL4B,22.139019413295394,10.980546497245024,0.3650793382902614
PELI2,34.63410524739315,24.339368042280444,0.36485278983416974
LNPEP,33.78138045940431,23.428539300573483,0.3648223423879083
TMEM91,16.120336222550876,4.554143708534802,0.3647341372855382
ZC3H8,25.7989029709643,14.904981446081186,0.364382443933213
EZH1,28.017297863975887,17.277634094231416,0.36429263766995457
VRK3,21.658835202276432,10.48577532891038,0.36407300908603357
MICU3,20.7611808974671,9.529967390082087,0.3638766545743833
RAF1,49.76224797349158,40.52625660631958,0.3638694517420775
TJAP1,19.581781080929293,8.270549870684809,0.3638156884277654
MELK,12.893835295879589,1.1244799280332844,0.3637085324633238
GGA3,22.365539060598685,11.250421679973012,0.36356425856978186
LMAN2L,14.457008068592394,2.7999550208028787,0.36344853566401303
TRPC4AP,53.91354812138458,44.973574721691215,0.36330020028706866
C3orf62,14.829548645562273,3.204767794894861,0.36308609595173724
WDR90,13.545313289776661,1.8329022826942538,0.3630469746830062
PPP1R16A,16.98710148454612,5.515574047003261,0.3628227440412394
USP3-AS1,27.465975251324487,16.715394130214776,0.3628191415969645
ASPM,12.513806466106296,0.7365343528618014,0.36271419656570536
WDR46,32.610404927270345,22.22534577757787,0.3621853551218656
CNOT4,52.88297732931464,43.89969639041943,0.3617951146460565
LRRC23,15.45107362824569,3.896322950635331,0.3615982510745217
HIP1,47.19190519871951,37.82188237939953,0.36153500890935875
LRRCC1,12.975270045116725,1.2537951197571122,0.3614021103251559
CCNC,34.3008779976412,24.047003260991794,0.3613730249316718
LINC00665,13.20085366081959,1.4955583042842686,0.3613660591512331
TMEM141,18.316266357152216,6.966153154166197,0.36118744623828714
HSPBP1,19.399254918846058,8.124367480040481,0.3611480043261295
ABCB4,12.802104199037759,1.0851231305521196,0.3605070759915993
TIPIN,17.32594492390063,5.920386821095244,0.3604955478928501
PUM2,64.10693225003277,55.92038682109525,0.36045319073153914
ALG9,13.314113484471235,1.6417406949285955,0.35999507724530266
DPP7,41.30520246363517,31.55852918025413,0.3599901942835658
MRPL16,21.819832637549844,10.7331609130777,0.3599644537200484
EBP,19.808300728232588,8.585404250534127,0.3598468405245238
GFM1,26.294063687590093,15.517823006859327,0.3598208567404068
AAR2,17.69286931126795,6.325199595187225,0.3598056487745557
SENP1,20.248235580433196,9.063308219948274,0.3594265403874855
DHRS4,14.555291386637212,2.979871809288204,0.359364002538294
RPP14,13.567778048186907,1.928483076577083,0.359142554918712
GOLGB1,63.07448939476197,54.84650848982346,0.35883895195518667
EDC3,18.196454312297583,6.8818171595637025,0.3588024609192305
MLXIP,44.4352921354625,34.92634656471382,0.3587683438870881
SARS2,12.970589887114588,1.2987743168784438,0.3586754593040444
PPP4R1,35.173259449239005,25.030923198020915,0.3585622070020106
BPNT1,13.961847351966602,2.3614078488698977,0.35850177114861526
BMP2K,41.897710466705355,32.22197233779377,0.3583440809228122
TMEM242,23.416702547878014,12.470482401889127,0.3582952821055524
PLCE1,14.135949229645991,2.5525694366355562,0.35822449795846034
LIAS,15.238594454948798,3.7332733610705047,0.35810427987598764
TTF2,21.080367673212645,9.9797593612954,0.35794958232216584
TTN,19.878503098264595,8.697852243337456,0.3578056626428536
WBP1,12.34438474642904,0.6465759586191386,0.35774337418299396
GTF2H4,12.989310519123126,1.3381311143596086,0.35761994349752374
SNAP47,20.05166894434356,8.889013831103115,0.35747381288502894
EYS,15.119718441694591,3.6208253682671763,0.35730747623882747
COQ5,14.614261377464102,3.0810750028111995,0.3572813478902769
NRIP1,41.41191006608383,31.727201169459125,0.35701029231256554
ZFP90,16.688507404009957,5.307545260317104,0.35676149679984487
NUFIP1,19.289739221596122,8.090633082199483,0.3566028720458334
MIR4458HG,18.362131905573133,7.1010907455301915,0.3565003935058211
RBM45,13.059512889155137,1.4337119082424379,0.3564989286843895
GNE,22.39642810341277,11.413471269537839,0.3564703756403722
PRRT3-AS1,12.626130258157515,0.9726751377487911,0.3563811017265805
SLC41A3,18.280697156335997,7.016754750927697,0.35635304746122665
ATF7IP,45.06617743415018,35.651636118295286,0.35598593854949856
ZNF500,14.63298200947264,3.1260541999325313,0.35591911106091095
DGCR6L,17.163075425426364,5.83042842685258,0.3559067614838276
CWF19L2,29.21822640732351,18.716968402114023,0.35579379214192863
SNAPC5,16.087575116535934,4.68345890025863,0.3557693738916531
HSPA4L,15.28258794016886,3.8232317553131674,0.3557618421909443
SNTA1,14.72190501151319,3.23850219273586,0.35496946453263734
CDCA7,12.49508583409776,0.8602271449454628,0.3548748027097127
CREBBP,56.89855289514574,48.31890250759024,0.3548458659931504
SMARCA1,25.806391223767715,15.09052063420668,0.3546972627206769
AAAS,16.06230226332441,4.677836500618464,0.3546025275874133
TMEM222,20.20143400041185,9.10266501742944,0.3545506648440777
MFSD8,18.74871295654941,7.556505116383673,0.3541961131029847
GART,35.80133665312541,25.789947149443382,0.35377574582434035
HERC6,13.598667091000994,2.0690430675812435,0.3532755560806835
SSBP1,44.935133010090425,35.56167772405263,0.3532527554412497
TACO1,12.829249115450136,1.248172720116946,0.3531948867915104
TMED10,59.07295430293726,50.67468795681997,0.3531111241179463
ZMIZ2,28.98234644401595,18.51456201506803,0.3530824539115667
PCDH9,15.89381657524758,4.526031710333971,0.35306021302367013
RUFY1,34.51429320253852,24.434948836163276,0.35265273178406387
WWC3,28.42447161016156,17.929832452490725,0.352453805956269
RBAK,15.151543516109104,3.750140559991004,0.35210849601415956
SUFU,22.099706086077468,11.177330484650849,0.3520518866485443
ARRB1,26.2875114663871,15.664005397503654,0.3514640741727404
GPR89B,21.445419997379112,10.491397728550545,0.3513228306344711
MLLT3,24.737443136080277,14.011019903294727,0.3512612588280477
SFXN5,18.292865567141547,7.129202743731024,0.3509281223840285
DDX49,24.802029316509724,14.089733498257056,0.35073294767743046
FEM1B,29.29498099855851,18.896885190599345,0.35045399795980425
TAPBP,48.18316266357152,39.086922298436974,0.35031936393149943
LINGO2,16.91877117771496,5.673001236927921,0.350250465961675
BDH2,18.800194694572887,7.685820308107501,0.35014324079938264
PCSK7,32.0609543778198,21.859889800967053,0.3500857763846301
ZNF282,18.554018383660633,7.427189924659845,0.3498987705531056
AASDHPPT,21.629818222663197,10.716293714157201,0.34980557355161246
FKBP15,24.80390137971058,14.112223096817722,0.3496152167213891
XPNPEP1,26.04414325027613,15.439109411896998,0.3495430074924011
MRPL46,14.427055057378738,3.0248510064095355,0.34943324458476754
FBXO11,65.1580957373121,57.24727313617451,0.3493565148332496
CISD1,31.098713892581014,20.847857865737097,0.34919084893221575
THOP1,16.61456090757624,5.369391656358935,0.3490760167026318
CTBS,20.395192541700208,9.411896997638593,0.348978358095238
HLA-F,39.38165752475803,29.70875969863938,0.34874656423820294
JUP,18.625156785293072,7.52839311818284,0.3485256112847961
AP4E1,18.981784825055694,7.910716293714157,0.3484622540135147
IFIT3,13.79991388509276,2.3726526481502304,0.34844658289604724
CINP,20.435441900518562,9.468120994040257,0.34825794027658696
CDC73,48.57816799895164,39.54795906893062,0.34819955161484595
TTN-AS1,19.528427279704964,8.501068255931632,0.34812926213392936
DCAF17,16.227043824999534,4.9758236815472845,0.34795178928650006
C15orf40,19.74184248460228,8.737209040818621,0.3476904366031442
EXOSC3,21.633562349064906,10.761272911278533,0.3475701116395295
USP4,38.4559222719359,28.741706960530756,0.347526354742149
PXK,29.88093678042571,19.577195547059485,0.34750568555682637
EAPP,34.630361120991445,24.65984482176993,0.34715138526130906
NEIL2,14.68352771589569,3.3453277858990216,0.3469041258241145
AHCTF1,45.43871801112005,36.219498481952094,0.34672858917470917
HYI,15.35091824700002,4.064994939840324,0.3465569276484931
EVI5L,13.728775483460321,2.3332958506690655,0.3464458109130587
ZNF12,21.23013272928094,10.350837737546385,0.34643824564154657
DALRD3,21.861018027968623,11.025525694366356,0.34641632950956486
INPPL1,21.16835464365277,10.288991341504554,0.34621012342663726
IFNLR1,13.060448920755565,1.6248734960080964,0.3461249904753196
NDUFS3,29.30995750416534,18.992465984482177,0.34611296565415106
KLHL8,22.607971245109233,11.829528842910154,0.34610732424319823
SCRN2,13.420821086919895,2.0128190711795795,0.3459732184518722
NME3,34.237227848812175,24.26627684695828,0.3456996984391583
COPS6,37.97199393451523,28.25818059147644,0.3456882772215518
COA5,17.853866746541364,6.758124367480041,0.34557529965467604
TTF1,27.25817623602973,16.810974924097604,0.34548888618589646
KLHL23,14.39616601456465,3.069830203530867,0.3451784496689015
SRFBP1,31.660332852837115,21.522545822557067,0.3451302667926683
MNS1,11.979332422262576,0.4891487686944788,0.3450467014314357
MRPL55,24.890016286949848,14.29213988530305,0.34482118821596236
NDUFAF1,15.11129415729075,3.8457213538738335,0.34454744621598754
RSBN1L,46.15759028024786,37.02912403013606,0.34447556585540284
TEN1,11.66201770971788,0.16304958956482626,0.34433506431639627
HMGCR,22.238238762940636,11.469695265939503,0.3441797254757212
BCAR1,24.67379298725125,14.072866299336557,0.3441761209752022
MRTO4,28.65660744706741,18.34026762622287,0.3435981600706762
COA6,22.566785854690455,11.835151242550321,0.3433992342428813
EVA1C,31.204485463429243,21.067131451703588,0.34339588118793807
ACLY,30.71681299960687,20.56111548408861,0.3425663814880424
MRPS26,32.562667315648575,22.534577757787027,0.34253229391421414
LACTB2,17.558080760806487,6.4994939840323855,0.3424382713218988
TONSL,12.780575472227943,1.394355110761273,0.3423821586787028
RPAIN,35.15734691203175,25.312043180029235,0.3422983542093593
SLC36A1,14.430799183780444,3.1597885977735296,0.3422902463071599
MFN1,26.72931838178857,16.304958956482626,0.34225801750852886
GALNT7,23.62262949997192,12.987743168784437,0.3420837928911447
TMA16,22.61452346631222,11.91386483751265,0.3418885448742076
TTLL11,15.81144579441002,4.644102102777466,0.3418163335889757
TMEM44,17.17898796263362,6.1115484088609024,0.34149851199195014
HAUS4,14.50006552221203,3.2497469920161928,0.3414213759492013
HUWE1,61.30164554355355,53.27785899021702,0.3410460981623995
TGOLN2,43.169777411685416,33.91431462948387,0.3401906085096541
ZFAND1,22.704382499953198,12.043180029236478,0.34007331184506795
LOXL3,13.009903214332516,1.6867198920499271,0.3398039245698516
USP9X,55.51229009491361,47.115708984594626,0.3396562681630517
TRAF3IP2,29.64505681711815,19.47599235353649,0.33927336891524895
ARFGAP2,23.10313196173503,12.487349600809626,0.33909196886762993
GOLGA7B,11.865136567010502,0.4779039694141459,0.3390018022214091
SIMC1,22.68940599434637,12.048802428876645,0.3388933657395057
CNTRL,27.487503978134303,17.18205330034859,0.3386165577572111
STPG1,12.492277739296478,1.158214325874283,0.33845485879590287
RPGRIP1L,13.754048336671845,2.513212639154391,0.33810430550909426
ZNF420,16.346855869854167,5.285055661756437,0.338067933691745
NUSAP1,12.59524121534343,1.2762847183177781,0.3380171397598311
MRPL1,35.11335342681169,25.345777577870237,0.33789292939180654
CHIC1,17.02173465376191,6.010345215337906,0.3378506270346368
CHPT1,38.85654379691859,29.34892612166873,0.33775925523753747
GPR135,13.252335398843066,1.9847070729787475,0.33768304138553257
HMGXB4,30.746766010820526,20.68480827617227,0.3375649691508801
TNIK,31.961735028174555,21.983582593050713,0.33755279770903396
FMO5,14.560907576239773,3.3903069830203534,0.33730082727660676
PEX7,14.084467491622519,2.8842910154053754,0.33712624638874883
MND1,11.502892337645319,0.12931519172382772,0.33689737394960007
ZNF44,22.291592564164965,11.66085685370516,0.3368620750561606
DOCK6,21.609225527453805,10.935567300123692,0.33664276917191027
WDR36,24.475354287960762,13.999775104014391,0.33659326192619105
KHDC1,11.934402905442088,0.6015967614978073,0.33629260572637887
ZMYND11,36.784169833573586,27.161812661643992,0.336241212303392
PTPN3,13.28977666286014,2.057798268300911,0.33587873079533626
RNFT1,16.754029616039837,5.762959631170583,0.3357374536862635
PPIL3,17.35308984031301,6.403913190149556,0.3357002603905801
ZNF429,14.454199973791116,3.305970988417857,0.3356799139049276
PLK2,21.055094820001123,10.362082536826717,0.33561898544160135
SYDE2,13.4872793305502,2.277071854267401,0.33543226668270015
SH3PXD2A,32.3820132167662,22.472731361745193,0.3353729476052388
DNM1L,43.84278413239231,34.72394017766783,0.3352633333745274
ARHGEF28,17.855738809742217,6.949285955245699,0.33525593801327574
CDK8,36.912406162832056,27.31923985156865,0.3351300134344878
SLC2A1,21.793623752737894,11.16046328573035,0.3351255120890517
NIPA1,20.55150981897149,9.833576970651075,0.33508856818269983
ESYT1,22.501263642660575,11.925109636792982,0.3346713381404699
THAP6,15.144055263305688,4.07061733948049,0.33418878517061945
DDX31,21.743078046314842,11.126728887889351,0.33401870357195346
TCF7,18.18054177509033,7.320364331496683,0.33395041948691134
MAML2,69.04262687908343,61.68334645226583,0.3338463836380332
MAGOHB,18.698167250126364,7.876981895873159,0.33376588014663355
SEZ6L2,12.031750191886479,0.7534015517823006,0.33368710114721645
TRPC1,17.42048411554374,6.516361182952885,0.33349535280590054
ZNF549,13.3478106220866,2.1646238614640727,0.3334347785568039
MOV10,16.63234550798435,5.68986843584842,0.33262987318617665
MAPT,12.35936125203587,1.1244799280332844,0.3325453123238614
RIN3,34.56671097216242,24.862251208815923,0.3323982218373312
TCOF1,26.27534305558156,16.00134937591364,0.33235131742231583
FSCN1,23.378325252260517,12.909029573822107,0.33213340304915784
TRIM9,15.476346481457215,4.4641853142921395,0.33209299509423246
VPS72,20.473819196136063,9.805464972450242,0.332092318180332
PAQR4,12.372465694441845,1.1469695265939504,0.33208250017985763
CCDC142,13.127843195986296,1.9565950747779153,0.33195796299967395
LMNA,71.37989778534923,64.21904868998088,0.3317928918063284
NCAPD3,19.26353033678417,8.51793545485213,0.33176393041483687
SPECC1,21.577400453039296,10.991791296525356,0.3317199556426839
CAB39L,17.89318007375929,7.056111548408861,0.3316113012860077
C1orf35,29.865960274818875,19.863937928707973,0.3309896883089993
PPAN,22.21109384652826,11.683346452265827,0.33094160614517587
MED14,29.285620682554242,19.245473968289666,0.33089152886669804
SEMA3D,12.92940449669581,1.7766782862925896,0.3302028033847232
TAF3,33.50244304247711,23.76588327898347,0.3301552638515868
RBBP8,25.211075125896247,14.910603845721354,0.3298016384137258
KIF9-AS1,19.147462418331244,8.4392218598898,0.3292905303436143
ADI1,26.43072430125241,16.231867761160462,0.3288354657188477
CDK11A,28.82322107194339,18.790059597436183,0.32877510728827974
MTFR1L,18.70565550292978,7.978185089396154,0.32868151427677683
CSNK1G3,33.379822902821196,23.675924884740805,0.32791326985236624
FBLIM1,16.34030364865118,5.464972450241763,0.3278708249870071
RABL2A,12.864818316266359,1.7541886877319242,0.3276639043068874
FAM133B,50.91263081041616,42.421005285055664,0.3275790687094138
NDUFB7,31.804481719302846,22.000449791971214,0.3274637712719696
ARHGEF26,14.69195200029953,3.7107837625098394,0.32745844844819894
PRCC,30.957373120916564,21.09524344990442,0.3274540622088816
MTRF1,13.956231162364041,2.9292702125267063,0.3271954884352223
DMAP1,16.405825860681055,5.554930844484426,0.3267836483583691
NMT1,48.66615496939177,40.048352636905435,0.32603157794257775
RAB3GAP1,48.10734410393695,39.45237827504779,0.32596179546530113
RCCD1,12.522230750510138,1.422467108962105,0.3257854208876084
CRYZ,13.82144261190258,2.8111998200832113,0.3257776041705206
HAUS5,12.54750360372166,1.450579107162937,0.32572538310046667
BACE1,14.195855252073311,3.2160125941751936,0.32552431759358436
FAM117B,18.883501507010877,8.231193073203643,0.325248616106003
ACVR2B,17.895052136960143,7.179804340492522,0.3249725919187509
DEPTOR,13.118482879982027,2.07466546722141,0.3249710558432248
SLC24A1,13.895389108336298,2.9067806139660406,0.32487489562806576
PRPF8,45.03809648613738,36.197008883391426,0.32459670230341175
CEP97,16.359960312260142,5.549308444844259,0.3244161175653938
TM9SF1,16.730628826029168,5.954121218936241,0.3239445247177785
DHX15,48.671771158994325,40.09895423366693,0.32359854814298883
SNTB2,33.68028904655821,24.086360058472955,0.32304171340666954
RFWD3,21.802048037141734,11.39660407061734,0.32273441823857785
GDF11,16.989909579347398,6.257730799505229,0.32249929872867045
MYL6B,23.368028904655823,13.0777015630271,0.32233143011943133
MEF2C-AS1,13.11193065877904,2.119644664342742,0.32213525168677376
DDX60L,20.62077615740307,10.148431350500394,0.32195085691092956
THOC5,17.611434562030816,6.9324187563252,0.32193161691999084
FMO4,11.8510960930041,0.7758911503429664,0.3219269394955617
FRYL,58.088249059288245,50.19678398740582,0.3217678618711548
GK5,20.827639141097404,10.373327336107051,0.3217434374521465
HERC4,56.615871351816835,48.62813448779939,0.3214940863003761
MAX,53.314487897111405,45.10288991341505,0.32131661345294704
SH3D21,19.064155605893255,8.501068255931632,0.3210592845697028
PDZD11,14.64140629387648,3.7782525581918365,0.32083066151988565
LTB4R,13.186813186813188,2.2320926571460697,0.3203669566434531
WDR25,17.303480165490388,6.63443157539638,0.32023214036742303
COLGALT1,29.512140329857534,19.689643539862814,0.3198680974380144
SHISA5,29.373607652994366,19.543461149218487,0.3197655120168601
ATAD2,23.659134732388566,13.448779939278083,0.31906115515695355
MEIS1,16.154969391766667,5.431238052400764,0.31890499072545614
YPEL1,14.165902240859651,3.305970988417857,0.3188703310626255
ZFP82,13.370275380496846,2.4682334420330596,0.3181816809472339
YIF1B,17.7190781960799,7.117957944450691,0.31808612844812456
USP22,46.75852256772189,38.15922635780951,0.3178627967075194
KDM1A,39.18041073066627,30.062970875969864,0.31768917774994043
ACTN4,65.79178913080106,58.5066906555718,0.31759934202836737
SYNM,13.544377258176235,2.6650174294388846,0.31759768673423366
SMAD4,34.41694591609413,24.974699201619252,0.31753155055325577
STX10,19.491922047288316,9.023951422467109,0.3174757208701947
CLTCL1,14.24359286369508,3.418418981221185,0.3172657657223144
ZC3H7A,46.449632139581034,37.84437197796019,0.3170289066558172
PTDSS1,27.965816125952415,18.09288204205555,0.3168163781355481
ANKRD11,73.86880581088417,67.16518610142809,0.31619016926942534
ZBTB8A,14.313795233727092,3.5139997751040144,0.31614475090918026
NBR1,34.875601400303275,25.49195996851456,0.3160557346096969
NFIB,32.863133459385594,23.349825705611156,0.31557682382365726
POLA2,12.909747833086845,2.0240638704599125,0.31556097045846443
TTC5,13.504127899357881,2.659395029798718,0.3155576153472771
ZNF439,13.37776363330026,2.524457438434724,0.3155510832601396
CARD14,11.87730497781605,0.9220735409872933,0.3154803367963389
CEP72,12.404290768856356,1.489935904644102,0.3152281210870686
HADHB,47.4043843720164,38.901383110311485,0.3150334533841106
ZFAND3,77.50341651534156,71.07837625098392,0.3146331496309829
ACCS,11.903513862628003,0.9726751377487911,0.314247991485486
NAGK,23.328715577437894,13.184527156190262,0.3142115148432386
MTRR,22.06320085366082,11.835151242550321,0.31403704083652273
ZC2HC1C,13.53688900537282,2.726863825480715,0.31378714294157706
SAMD9L,12.850777842259955,1.9959518722590803,0.3136562518094927
BECN1,29.279068461351255,19.554705948498817,0.31363983663651857
MAGED2,31.858771552127603,22.315304171820532,0.31345283491748255
SP2,15.25918715015819,4.582255706735635,0.31299008991508503
ZDHHC13,19.052923226688133,8.641628246935792,0.3127363401865328
MORN2,12.761854840219405,1.9228606769369168,0.3124588511778492
NAPB,19.47881760488234,9.10266501742944,0.3124175546029833
RPS6KA4,14.376509350955688,3.654559766108175,0.3121333553719253
CBFB,46.78379542093341,38.29416394917351,0.31197505948631665
BAZ1B,48.512645786921766,40.14393343078826,0.311866763456359
IFFO2,18.8320197689874,8.422354660969301,0.3118183901074235
RAPH1,42.62594305183743,33.8580906330822,0.3115488329219469
VARS2,11.059213359043001,0.1236927920836613,0.3113348018969545
MGAT5B,11.231443173521537,0.30923198020915327,0.3112550965943054
GAMT,12.238613175580808,1.3887327111211065,0.31108904702072726
ZNF585A,13.161540333601662,2.3838974474305634,0.3106119216995452
GRIPAP1,27.76831345826235,17.99730124817272,0.3105149797455876
SLC26A2,21.695340434693076,11.509052063420668,0.3103782690673135
EXOSC1,22.438549525431977,12.307432812324299,0.3101576785531128
CTNNA1,66.25138064661063,59.13639941527043,0.3100436821955719
TIMP3,34.790422524664436,25.520071966715395,0.3095556618375176
SCUBE3,11.723795795346051,0.8714719442257955,0.3092902689040974
METTL23,24.23666622985192,14.247160688181715,0.30918051216519626
PRPF31,29.363311305389672,19.729000337343976,0.30904337601859777
TIMM21,14.095699870827637,3.418418981221185,0.30864266803048396
C8orf76,21.48098919819533,11.312268076014844,0.3086154708705118
HSPH1,45.194413763408654,36.65804565388508,0.3085598652309558
SPAG16,15.345302057397458,4.756550095580794,0.30850278243250373
MMP14,43.6331130538967,34.99381536039582,0.3083155731199154
CCAR2,21.313439541718928,11.14359608680985,0.3080478959429741
ATP8B2,26.722766160585582,16.9290453165411,0.3078299479990131
ZNF561,14.149053672051966,3.4915101765433483,0.3077661590906744
ZNF512B,12.525974876911844,1.7598110873720905,0.30760046578757017
B9D1,12.151562236741112,1.3606207129202745,0.30754703134166117
KIFC2,12.029878128685624,1.2313055211964468,0.3075066610700272
SPIRE2,12.013965591478367,1.2144383222759474,0.3074990224881762
ZNF43,21.503453956605576,11.357247273136174,0.307471540311825
PAXBP1-AS1,13.457326319336541,2.760598223321714,0.3073078085525713
CEP57L1,14.514105996218433,3.896322950635331,0.3069671068370403
NQO2,32.27343355111669,22.877544135837173,0.3069581521106803
NUP85,23.15554973135893,13.133925559428764,0.30687533902993114
RPL39L,12.93408465469794,2.209603058585404,0.30685816746398487
PDPK1,25.183930209483872,15.304171820533002,0.30674844635213133
PPL,13.465750603740382,2.783087821882379,0.30657211357021846
BRCA2,15.566205515098188,5.032047677948948,0.30635352228316
RBM19,25.960836437838143,16.1419093669178,0.30634556511412686
PPP2R3C,36.359211486979795,27.257393455526817,0.3062491931929273
MRPL40,20.63294456820862,10.45204093106938,0.3060974170569916
DCAF5,39.00069266338432,30.085460474530528,0.3059835926659559
TRIM38,29.272516240148267,19.695265939502978,0.30558977509169766
RINT1,20.68629836943295,10.519509726751378,0.30552762914002735
COLQ,14.208023662878858,3.5983357697065106,0.3053767834198121
ANKRD46,16.336559522249473,5.875407623973912,0.3052618840486218
YARS2,21.457588408184662,11.351624873496007,0.30510400951884964
CENPQ,13.29820094726398,2.631283031597886,0.3050843755741451
RNF215,14.811764045154163,4.256156527605983,0.3046923098939417
NOD1,19.400190950446486,9.16451141347127,0.30445919166742086
PHF21A,47.752588127375176,39.46924547396829,0.3043571132499061
IFI44,16.415186176685324,5.9878556167772405,0.30371189527598
ZBTB40,19.81204485463429,9.61992578432475,0.3036284785916696
DRAM2,23.609525057565943,13.684920724165073,0.3032863141109514
C20orf96,12.145010015538125,1.4337119082424379,0.30317762207098364
ATL1,14.723777074714043,4.194310131564151,0.30293604378427774
COIL,20.156504483591366,10.002248959856066,0.30285562594068066
MRPS14,21.187075275661307,11.104239289328685,0.30282710646746663
MAP3K6,12.766534998221541,2.1083998650624087,0.30260994026230387
PARPBP,12.543759477319954,1.8722590801754189,0.302503000116391
ITGA9,25.017316584607897,15.208591026650176,0.3022480746952747
APH1A,32.931463766216744,23.670302485100642,0.30207781496137154
SLC5A10,11.557182170470075,0.8264927471044643,0.30202940804163325
C21orf58,11.81833498698916,1.1076127291127853,0.30192021927924617
PAFAH1B1,68.09442686785106,61.25604407961318,0.30187111832475644
HABP4,26.05818372428253,16.33307095468346,0.3015930133750471
PCBP4,12.989310519123126,2.3726526481502304,0.3011832752939905
SOS2,43.9017541232192,35.415495333408295,0.3009749713277552
KIF3C,12.44173203287343,1.793545485213089,0.3008482485602155
DPY30,29.17423292210345,19.67839874058248,0.3007793985549032
ATL2,35.554224310612724,26.498369504104353,0.3007206830810033
OCRL,14.588988524252578,4.0931069380411556,0.3005979964510399
TMPRSS9,11.928786715839527,1.2594175193972788,0.30007878664746124
ZNF277,32.56921953685156,23.32171370741032,0.29997338668956264
CC2D1B,16.48445251511691,6.134038007421568,0.29977581468956865
ETNK1,50.64024561469195,42.640278871022154,0.2997351676265321
POU2F1,41.41471816088511,32.78421230181041,0.29951046972066064
SUPT6H,39.30771102832431,30.535252445743843,0.29934702503403043
TSPAN6,12.956549413108187,2.3726526481502304,0.29927309542554703
HDAC6,16.187730497781605,5.83042842685258,0.29903797797188386
EFR3A,36.03628058483254,27.05498706848083,0.2984622341692724
PRKAB2,17.344665555909167,7.078601146969526,0.29840254854011694
PTP4A1,10.984330831008855,0.2811199820083211,0.29838048784370164
