Gene,Combined_Score,Clinical Trials,Hpa,Heatmap,Vital,Non Vital,Protein Vital,Protein Non Vital
TNS3,6.654902505470663,19.0,0.0,1.2789485106785616,21.46062375,26.622202625831,4.585212639019488,4.526049780613864
ZNF701,6.654848992020361,0.0,0.0,0.1355638457829067,1.2530830625,3.31999154036087,0.0,3.4665397688600263
TSHZ1,6.6545704867059765,0.0,0.0,-0.0527248454138389,13.04653875,16.5860480151947,0.0,3.03294127447257
MBOAT2,6.654249539462474,0.0,5.0,1.1840613439956842,13.607838125,10.1442159520418,4.50801171765785,3.9292293525321087
GTF3C3,6.654218860534039,0.0,5.0,0.8012308152863167,0.0,0.0,4.104467635345578,4.074551372702639
CMTR2,6.654098053100917,0.0,5.0,0.3815568199291628,3.440525,9.82710985280152,3.8926563529011498,3.6607174025629328
NPAT,6.653952250112529,17.0,0.0,-0.2758682978923306,3.328820625,6.48565338556505,3.228538981481437,3.5101450399087435
ZNF529,6.653823089697063,0.0,0.0,0.2755343966537077,7.70592625,7.52657337844254,0.0,3.7041115433118783
DZANK1,6.653558375456575,0.0,0.0,0.2640942675322609,2.112836875,2.18184627730294,0.0,3.7190166229373887
CHN1,6.653480914170478,22.0,0.0,0.4925842641547876,149.62379,10.4835053869896,4.489222679146452,3.911045793569995
TMEM38A,6.653306039242468,0.0,5.0,0.0672244877594989,20.078076875,12.7383589387464,3.2469483822780703,4.255884453444063
MCAT,6.653033789126745,23.0,0.0,0.0969816031785845,9.280421875,12.1569675451092,4.429051836207627,4.366480220049672
ZNF274,6.652976076872248,0.0,0.0,0.2164682372577934,10.63418375,19.7072464102564,0.0,3.565126449326785
ZBTB48,6.652870592643006,0.0,0.0,0.253922966532647,13.13858625,27.8711101282051,0.0,3.6129831390342537
FBLN7,6.652607485860576,0.0,7.0,-0.5513026740251752,1.43838625,2.30079492568851,4.174811785189379,4.321371327592367
EXOC3,6.652198259505672,0.0,7.0,0.4548691441268577,20.65713125,36.319864957265,4.855373621046323,4.759565009887367
HELQ,6.652060939108087,0.0,0.0,-0.0110458755505227,4.31756,10.3950532098765,0.0,3.1820530893896937
CASP7,6.651111148397589,0.0,7.0,-0.1375207706139816,5.922790625,18.5106031813865,4.348407921488492,4.73376156756342
SLC30A9,6.65029803429595,0.0,5.0,1.627712229785637,21.45935,20.6317869895537,4.706775565270019,4.359945840367486
NUMA1,6.650153411566393,0.0,7.0,0.5964887003179833,35.0101375,77.1372118708452,4.808417839001129,5.006823359163843
MNS1,6.649918506291903,0.0,0.0,0.3450467014314357,3.5469001875,5.95014642948718,0.0,3.887883716322475
RNPEPL1,6.649906466158405,0.0,0.0,-0.0749975839258852,16.00477125,33.8773605603039,0.0,2.984497409093849
PANK2,6.649709900707711,24.0,0.0,-0.4584948740207337,7.40765875,9.90077081671415,4.201984246464641,4.214606215313951
PPP1R26,6.6495134707133925,0.0,0.0,-0.092968803298531,12.4419875,11.8844889577398,0.0,3.003696019078145
FAM229B,6.649436874132107,0.0,0.0,0.048968679314518,22.140680625,15.2213192924976,0.0,3.223878817942944
SIRT3,6.649340581041507,23.0,0.0,0.1886821945434301,14.947078125,13.5618739078822,4.564645622045524,4.272485685805911
ZNF653,6.6492716787732045,0.0,0.0,-0.1049360993925899,8.867670625,6.84655136752137,0.0,3.0073554492444323
HSPB1,6.649248802264762,25.0,7.0,-0.2582020853317672,238.71305625,1083.09677630579,7.08968930724398,6.967517134942702
KLC1,6.64873882409383,0.0,7.0,1.0977641240152611,53.21993125,23.965813651472,5.30040734603162,4.998849598847954
DNAJC4,6.648468235864502,0.0,5.0,-0.0047237744044362,45.63284375,84.1063789173789,3.2830047691637843,3.8527089806992287
TAF11,6.648453385573964,0.0,0.0,0.6228226245731388,28.4912375,45.3578121082621,0.0,4.249894124125641
ZNF808,6.64837147360258,0.0,0.0,-0.0388729654504202,2.017008125,4.40638365622032,0.0,3.1763993665906747
GADD45A,6.647850950922482,0.0,0.0,-1.6117392256502,19.92718875,65.721730042735,0.0,0.0
ARSB,6.647843687934501,22.0,0.0,0.4217681509489701,3.019820625,5.07874552706553,4.599959423939662,4.304906520504632
ZNF394,6.647543989298382,0.0,0.0,0.1836860337759432,8.75914,22.39040502849,0.0,3.547647849510944
GAN,6.647344484326683,22.0,0.0,-0.009162465317483,3.12483,4.32254235754986,4.375523342049086,3.929328845507256
SNCA,6.647320394822232,22.0,0.0,2.7673695853252207,42.85445525,7.78464723860399,5.980015606195136,5.870977116912924
TMED1,6.646951651172611,0.0,8.0,0.0822264069566616,17.3683625,34.7744293922127,5.083485854985876,5.138162775648159
ATG4D,6.64662474891608,0.0,0.0,0.1383785196586627,18.3217475,27.0644980104463,0.0,3.415381330507431
SLC25A17,6.646406763524172,0.0,5.0,0.9450917221335656,0.0,0.0,4.345358730219001,3.932175857999315
CAPN10,6.646318648316135,0.0,0.0,0.0470351918030006,15.256671875,17.7396551994302,0.0,3.2721880927725437
ADAMTS6,6.646142677732518,0.0,0.0,0.0947746963667629,0.36431598125,1.5645076508547,0.0,3.4601484935437616
OAZ2,6.645822966823031,0.0,0.0,-0.0334338655917456,82.69709375,80.716938034188,0.0,2.7052738092962247
NUP35,6.645571569403926,0.0,7.0,0.2291841123169991,4.755923125,9.70574904320988,4.66603414213485,4.867540429721842
TMEM181,6.645400889598585,0.0,5.0,0.5936419380955414,15.164795,31.4883928157645,3.8779542103797287,4.069969396569325
DNAH14,6.645032987613489,0.0,0.0,3.065725436796753,0.159887825,0.592200893637227,2.6975036652997355,3.823226013247365
TMEM120B,6.64457455442388,0.0,5.0,0.6988239728029604,0.0,0.0,4.048705140798812,4.060529865208806
PODXL2,6.64443342580457,0.0,5.0,0.5763148178646436,69.200035,14.5332878608737,4.078428870953394,3.4179021682296526
YRDC,6.644430133733221,0.0,7.0,-0.5733133055171381,12.482320625,19.9118921082621,4.155592531810663,4.298406648759136
DUSP18,6.644272417587456,0.0,0.0,-0.0294823694459307,1.587033,3.06532968566002,0.0,3.228795833015251
IL13RA1,6.6442054416575065,0.0,5.0,-0.2014508101904498,13.8729075,46.7465622364672,3.507976721702165,3.273675928054127
PGAP1,6.64415146975729,0.0,5.0,0.5448429172147295,5.2506775,4.73597666191833,4.029734201890488,3.775020096753298
RMND1,6.643958994652055,0.0,5.0,0.8229664242608428,0.0,0.0,4.158791601529187,4.085000682702646
MED23,6.643457371217877,0.0,5.0,0.1056950812789198,8.156641875,14.4772282621083,3.545910281211276,3.867079328169859
ITPRIP,6.643111197507008,0.0,8.0,-1.728086725288347,7.0278420625,24.7201303290598,3.867776115394741,4.172912571172716
GLI4,6.643023299042043,0.0,0.0,0.1246674495402125,13.781376875,17.0233662060779,0.0,3.4528605969837733
SSBP2,6.642814962517693,0.0,5.0,0.3876121489682016,7.77117625,10.7301620560304,3.924184690109018,3.671783312504087
ACTR10,6.642739710149187,0.0,7.0,0.5299710005297107,36.6769625,43.7860526590693,4.950979872880339,4.6969374941916495
ATXN7L3,6.642712095698606,0.0,7.0,-0.6697246512112892,45.1515,37.6308245489079,4.088256160467441,4.0774262953872205
RNF146,6.642509570498428,0.0,7.0,-0.458316336474371,42.71849375,41.2882231244065,4.238048788306314,4.193071952705687
NDST1,6.642385577384059,0.0,5.0,0.391979519272201,23.98045625,30.2522946106363,3.922963125315394,3.578765105541231
GSAP,6.64215400193385,0.0,0.0,0.1324684744079576,6.579255,12.1472369325736,0.0,3.515897744417844
ACAT1,6.642117139665675,32.0,0.0,0.755331923932249,0.0,0.0,6.223623504178584,6.0411466239586336
MYH10,6.642083016001188,0.0,7.0,1.6365717651881284,29.31152875,58.845308525641,5.7824733193424365,5.186541246533
SYNE1,6.6418254960524905,0.0,5.0,0.5641890080102038,17.613495,12.5268706647673,3.887859783465225,4.038098150455567
SNAP29,6.641672554644088,0.0,7.0,0.4747309450502898,12.405495,18.7687150379867,4.915615656939959,4.822828608480917
PMM2,6.641230469640089,23.0,0.0,0.6456043986178157,1.9978773125,9.9139184648623,4.623356222910156,5.155930407797613
RNF166,6.641081922958779,0.0,7.0,-0.3818773404625722,11.005359375,16.2651403133903,4.484403313863938,4.053040582057054
TMEM39A,6.641050365025104,0.0,5.0,-0.3581624439999823,5.4415825,16.0751387321937,3.465356661620679,3.1690340281658185
ZNF283,6.641006461949438,0.0,0.0,0.1119488250296252,1.555241875,1.90808520180437,0.0,3.5247997887475035
GAPVD1,6.640750625011555,0.0,7.0,-0.0244508953912956,6.796578125,11.437383357075,4.683534754403135,4.372445561669792
SIPA1L1,6.640731221057816,0.0,7.0,-0.9188008191219156,18.3849425,13.3700303561254,4.053901005283436,3.84893582230472
ZNF780B,6.640470525704703,0.0,0.0,1.1777263568105594,5.25142375,6.53262802706553,0.0,5.537815939848499
ABCD4,6.640468781038714,0.0,5.0,0.0497703761946358,18.551578125,27.8584198717949,3.4155916082833686,3.96947153649817
BTG2,6.6404375176303745,0.0,0.0,-1.45882539415872,56.946425,177.32721039886,0.0,0.0
WNK4,6.640035218936803,0.0,0.0,0.296380822355426,0.20006043125,4.42990357568851,0.0,3.8865158774802
CEP170,6.639878516411313,0.0,5.0,1.1419889210535608,11.441854375,8.62274639838557,4.47870979233075,4.025845099075126
MAN1A2,6.639791341363315,0.0,5.0,0.862457377201535,0.0,0.0,4.093192451324794,4.320540978851955
PDF,6.639675926135896,25.0,0.0,-0.1408626512018859,10.177209375,18.7886547958215,4.693600682076682,4.322885609967762
BBS12,6.639088027075464,0.0,0.0,-0.1936961238174506,2.301503125,3.88659318138651,0.0,2.9492189872380647
ZNF777,6.638948416084451,0.0,0.0,0.0960354186426405,10.397875625,15.2420791358025,0.0,3.4472432135725075
RPIA,6.638807823550403,0.0,7.0,-0.0398747597384089,8.7395925,23.0155892830009,4.499869959679813,4.692465233152381
LRRN4CL,6.638621319635566,0.0,5.0,0.0680004461323435,1.3331750625,17.7470510332384,3.270594724028589,4.401085146418625
SMIM7,6.638345555946755,0.0,5.0,1.149457304143462,13.320826875,21.5770152564103,4.374156515153392,4.228782849736737
SLC25A32,6.638296231519737,0.0,5.0,0.7877797796504691,0.0,0.0,4.292550487198924,3.7961946670990376
SNTA1,6.638093107199361,0.0,7.0,0.3549694645326373,103.1935,48.7336232431149,4.771902049579046,4.4265033687654896
SLC25A53,6.637964402309331,0.0,5.0,0.2321869656605996,0.8908190625,0.967317184235518,4.011027214718966,3.287643164790796
NDST2,6.636454161105651,0.0,5.0,-0.2453805609253309,13.519854375,25.5409762203229,3.5717225444862075,3.1557699562644257
ATG9A,6.636372896591615,0.0,5.0,0.474936576987971,35.46334375,42.3562419278253,3.751309273069592,4.046832805854393
CCDC7,6.636323975252736,0.0,0.0,0.6797193890400972,0.0,0.0,0.0,4.653228056529966
CAPN12,6.636174072746329,0.0,0.0,0.0678892581428142,0.2995444,2.1662108802944,0.0,3.4821203504745863
PIP4K2C,6.636162330848415,0.0,7.0,0.3934925620822469,23.755939375,32.2943860066477,4.848736676948501,4.765804781062139
TEX9,6.636041435462306,0.0,0.0,0.6804578314175876,0.0,0.0,0.0,4.656731292147585
ZNF429,6.63595500975477,0.0,0.0,0.3356799139049276,2.96842525,2.93820372934473,0.0,3.9808635198399616
ZNF708,6.635760824061268,0.0,0.0,0.4548658225864737,4.973083125,4.66561200379867,0.0,4.197555532316122
LRP2BP,6.635230439624894,0.0,0.0,0.7828037098105702,0.0,0.0,0.0,4.858036555683336
ANKLE2,6.6350411037039985,0.0,7.0,-0.8513464300985023,12.827465625,27.7190020180437,4.08858207856879,3.955955002291789
YOD1,6.634977966319843,0.0,7.0,-0.250176980555421,4.13967375,7.41132309116809,4.40242441479261,4.557360193583135
LMF2,6.6346928203870155,0.0,5.0,0.7582946207665,0.0,0.0,4.047154963693161,4.250308243384725
TRIB3,6.634561991799606,0.0,0.0,0.2132097397833965,3.356593375,8.08083356790124,0.0,3.747782579399836
PCBD2,6.634425108890637,0.0,7.0,0.7442520215336519,0.0,0.0,5.245965159616747,4.827430107133127
ZNF595,6.634003691342833,0.0,0.0,0.2033850648704014,3.322896875,6.36862821225071,0.0,3.7359522029870487
PDPK1,6.633695122549758,0.0,7.0,0.3067484463521313,14.94646875,13.519139031339,4.842885007383182,4.700710463405596
SIK2,6.633430889281528,0.0,5.0,-0.2736021706592131,12.398274375,17.5910736182336,3.3258262314717126,3.626473713391485
ROCK1,6.633320269455548,0.0,7.0,-0.4313909829054281,7.83435125,22.6922837464387,4.186558764390049,4.608383407492563
UBE2B,6.6332536633815895,0.0,10.0,-1.2889520165559312,40.821825,53.2748343779677,5.183017047782374,5.251991242353483
ZNF256,6.633193384429376,0.0,0.0,-0.2404792360035171,3.254556875,5.81625392212726,0.0,2.8961553860575764
CCNE2,6.633020141428509,0.0,0.0,-0.1064077743736747,2.0595506875,1.62088418613485,0.0,3.1653710013642185
IL18,6.633001369375719,25.0,0.0,-0.0208066231594782,5.451286,26.3430978423552,4.664501297882174,4.669720925204866
TMCC2,6.63285239334246,0.0,5.0,0.2352699874584651,43.408175125,4.39541538081671,3.7193055928546985,3.698950112920848
DNAJA4,6.632793705970066,0.0,7.0,0.4784856968431772,50.0787875,23.2649708689459,4.93866277694548,4.664338698864327
SLC25A33,6.63239211765739,0.0,5.0,0.131495593546949,9.05178875,5.99249929249763,3.670018704841991,3.762430248410924
STAG3,6.632194543113376,0.0,0.0,0.2489392581108974,2.836399,5.83817387891738,0.0,3.839411846064665
ZNF606,6.632030913126358,0.0,0.0,0.0097489011701445,3.579261875,5.11667861823362,0.0,3.38177725318992
CAPNS2,6.631645405658599,0.0,7.0,0.0780559906553856,0.07962175,12.1926638247863,4.659657288801911,4.713384478730431
HPSE2,6.631573181239142,0.0,0.0,-0.0561045626405237,6.20952088125,8.70688214487179,0.0,3.241510404809438
USP45,6.631413517726183,0.0,0.0,0.6474879472465569,4.03624,4.70362284900285,0.0,4.601731984748035
POMT1,6.631170971496369,0.0,5.0,0.2389275814788663,20.004710625,18.8379304463438,3.756806799384525,3.733689904221274
GK5,6.630848502572214,0.0,0.0,0.3217434374521465,5.31877375,11.3468199097816,0.0,3.968081976251285
SYVN1,6.63043742344256,0.0,7.0,-0.4529185749863417,27.5163875,62.7687909306743,4.195812637761404,4.415540973672647
PPM1F,6.629883332235425,0.0,7.0,0.3757405793960007,14.1728475,21.493702022792,4.777487617992784,4.980992270579405
MYO3B,6.629806308604919,0.0,0.0,-0.0385590354265369,0.05611613125,0.341025692070275,0.0,3.3301441630517536
MTRR,6.629476338879988,19.0,0.0,0.3140370408365227,10.096476875,14.7703974738841,4.049434949554672,4.001456261915176
C5orf63,6.629065942171868,0.0,0.0,0.0556707815801037,0.9080921875,2.10646166904084,0.0,3.508687351357818
SLC35D2,6.628956512286534,0.0,5.0,0.2195444775791896,8.330883125,21.5022324928775,3.8503429758969823,3.5802017206957872
WBP4,6.62872338076836,0.0,7.0,0.1048837171314936,17.013375,21.4449404558405,4.685050075859871,4.641504367772383
ASL,6.628470522989587,25.0,0.0,0.4214406559159038,12.305081875,37.2070066761633,4.910717680066001,5.012694609969535
PORCN,6.628193022652954,0.0,5.0,-0.2708971589786811,17.145403125,14.6487293447293,2.975043748419932,4.343765385782786
SNAPC5,6.6278481989082385,0.0,0.0,0.3557693738916531,21.78125625,20.1936468423552,0.0,3.963427362950685
B9D1,6.627635310485494,0.0,0.0,0.3075470313416611,7.503270625,8.48307160493827,0.0,3.958799417696586
SLC37A4,6.6271754278725545,0.0,5.0,-0.0598418619635739,7.61099125,18.6566940693257,3.091618785897572,4.563485551717802
TNKS1BP1,6.6268920461730065,0.0,7.0,-0.1590679843021352,20.41244625,79.2203027611586,4.440818814480287,4.52826150238704
SLC15A4,6.626754013078414,0.0,5.0,0.6633783666338944,12.53896125,26.7772782668566,3.9896852867390384,4.140721059287452
ZNF585A,6.626566629665851,0.0,0.0,0.3106119216995452,2.62469875,3.02700250474834,0.0,4.0041138490322
LEKR1,6.62641815627647,0.0,0.0,-0.1173283709918717,0.23084185,0.547221068660969,0.0,3.203804526602396
SLA,6.626037319468205,22.0,0.0,-1.988340531627792,4.182325625,11.4095242426401,2.720648569250759,3.556478657367253
TULP4,6.625893157629873,0.0,0.0,1.425572369110177,9.218565,5.4515507288699,1.910937791679931,2.335172784590842
RHOF,6.62571628095244,0.0,7.0,-0.8867110189328983,2.5086681875,3.5326921348528,3.863067699951345,4.488132870835157
PCED1A,6.625361991162188,0.0,0.0,0.5678005170376794,35.50801875,61.9870087132004,0.0,4.257251815873845
ZNF282,6.6252346789317675,0.0,0.0,0.3498987705531056,12.0637975,22.6560366144349,0.0,4.014043632934721
MIS18BP1,6.625155515418278,0.0,0.0,0.2968144065977562,1.8814030625,8.14144779154796,0.0,3.9839578969782607
WBP2NL,6.624906192725548,0.0,0.0,0.7191612204638588,0.0,0.0,0.0,4.813117540223456
PIGH,6.6248705243344705,0.0,5.0,0.0667017467657399,14.433173125,19.295042317189,3.481642084580309,4.019890584456596
SLC30A6,6.624811391443614,0.0,5.0,0.7048098338394166,0.0,0.0,4.114790579215889,4.088181717705822
SNX18,6.624558043286459,0.0,7.0,0.0004850930185567,6.590614375,15.306248834283,4.574080796595101,4.750839304587969
CLHC1,6.62455568953435,0.0,0.0,0.3868335418563852,1.9578611875,3.42375753751187,0.0,4.167027708239373
MAZ,6.623971656429088,25.0,0.0,-0.6815938193776057,23.11198125,28.683870702754,4.242830126602802,4.219282868772779
CNKSR2,6.6223635649146955,0.0,7.0,-0.1533620410823175,17.7109496875,1.4920793820038,4.91500055732577,3.7698342069565394
ZNF841,6.6212617452768745,0.0,0.0,0.3676148089465709,8.172268125,14.7240804795821,0.0,4.107933512823514
SQSTM1,6.6212616833672024,32.0,0.0,-1.092216158270526,40.59226875,81.0981414055081,4.946173741805382,4.871023661219072
ZNF433,6.621216067551255,0.0,0.0,0.0419708853461727,2.482763125,6.01959804131054,0.0,3.52725479645289
TCFL5,6.620971041039912,0.0,0.0,0.545933767541737,20.397679375,12.2812409401709,0.0,4.395948445089371
WDHD1,6.620735826907989,0.0,5.0,0.4862271093921052,1.0022454375,2.34190068708452,4.079577325648559,3.762350946747228
ZNF480,6.620277681753586,0.0,0.0,0.1712366478636499,3.242358125,6.52761706077873,0.0,3.776482890680059
CTSA,6.619769154176453,22.0,0.0,1.0993131090618438,55.8077875,121.339743637227,4.729039073851535,5.122610818533516
FOXO1,6.619756041700794,23.0,0.0,-0.3512156536133468,8.27907875,32.1184502659069,4.280053279181599,4.025797424797296
CLPX,6.619742054096857,22.0,0.0,0.3986725558177958,13.21879875,22.4684202896486,4.565762745624782,4.461425335552158
DCAF4,6.619523247580368,0.0,0.0,0.1765028748764976,3.377959375,7.86057986704653,0.0,3.7894401499383177
TSPAN9,6.619240637896903,0.0,5.0,1.3981092152585457,34.5159325,24.9623210375119,4.488365720156576,4.513780922979359
ITPR2,6.619136553232424,0.0,5.0,0.5406558048365879,4.13929125,7.94246218423552,3.962660805329055,4.085019858807716
ZNF626,6.619050630161292,0.0,0.0,0.2896261071222656,2.256851875,2.99521041547958,0.0,4.021574947383507
GPX8,6.618450959557353,0.0,7.0,0.3939252474234154,1.65920525,16.1638786956315,5.021409682270964,4.687325151446058
CCDC150,6.61812863549736,0.0,0.0,0.1234515235148222,0.2979514375,1.32930162250712,0.0,3.7231814871306175
ZNF786,6.618064535208809,0.0,0.0,0.2923723187777426,3.87933625,5.05403211301045,0.0,4.023259384889688
SPINT2,6.617115268755406,0.0,8.0,-0.3045339908954063,45.935655,123.969553304843,4.980027557149182,4.552945892931053
HSBP1L1,6.6170320333447314,0.0,0.0,0.92935011155601,0.0,0.0,0.0,5.272557997696888
PEX11G,6.616916165654142,0.0,5.0,-0.1255223165889575,3.3040919375,7.04003265479582,3.2116272430223214,4.315910490959244
ASB7,6.616880695259318,0.0,0.0,0.2455645786916039,4.334759375,7.32826374643875,0.0,3.937072416952134
POLR3F,6.6164586241709,21.0,0.0,0.1149032419951719,12.634076875,10.0520373361823,4.271495115304842,4.122506024666618
CRKL,6.616244239791486,31.0,0.0,-0.2681144288851769,34.79124375,35.2605545584046,5.334839254857109,5.388848232408387
NFE2L1,6.616228738127373,0.0,0.0,0.6952026834583023,0.0,0.0,0.0,4.831716753121486
CTSV,6.615769147307421,0.0,7.0,-0.0567504513596179,0.4611642,3.07983369833808,4.723761688525841,4.459596808083215
GSPT1,6.6149491064773525,31.0,0.0,-0.487729707485188,19.82644375,35.2575513295347,5.243978540639415,5.229638972624034
RARG,6.614939937744443,0.0,0.0,0.2156221737080013,7.424419375,33.4191188319088,0.0,3.839726382222515
ITPRIPL2,6.614563545094931,0.0,5.0,-0.0927830108428621,3.02232075,12.5417788708452,3.844346637549113,3.1416722160947885
FBXO46,6.613728137580488,0.0,0.0,-0.0120216860543944,6.9213725,18.3252580531814,0.0,3.439798902332216
NAGPA,6.613230813415649,0.0,5.0,0.2694306353491036,13.504503125,10.6821321937322,3.876776390985252,3.731794619330836
EGLN1,6.612604765362872,19.0,0.0,1.17935644689586,19.38668125,26.7604814339981,4.628634110758199,4.573585640207363
EVI2A,6.612598514726873,0.0,7.0,-0.9521736304392188,28.1950381875,6.58526657929725,4.120489004970814,3.8262504722535375
TMEM242,6.612553875670802,0.0,5.0,0.3582952821055524,9.845401875,9.87608170940171,3.745753314235714,4.183259100029515
PARP16,6.612453122616588,0.0,5.0,0.1921903364109525,4.4302025,11.0003438461538,3.707116475046586,3.967233735476429
ZSWIM3,6.611895663787152,0.0,0.0,-0.0471461175714919,2.44051975,3.25040690693257,0.0,3.4307214054980637
SLC35A3,6.6114438173422325,0.0,5.0,0.903804136924064,0.0,0.0,4.1563504524000905,4.485064046492248
MOSPD1,6.611249204483799,0.0,5.0,0.4605007363823556,4.629178125,8.72086476733143,3.7292518167250313,4.447052932024644
CEP85L,6.610378967210108,0.0,0.0,0.0596902870758018,3.28069,5.76667574074074,0.0,3.637982161381795
GLB1L3,6.610354656217301,0.0,0.0,0.0027664912466431,2.775617824375,0.89108141640076,0.0,3.5393999752899057
MFSD6,6.610194523258755,0.0,5.0,1.1005619092852064,22.760336875,19.39689828585,4.4521560000465925,4.148842024788242
MAPK14,6.610193764583547,25.0,0.0,0.5844123243989235,13.08190125,31.214834339981,5.039815205455446,5.210160922558411
ZNF630,6.609925746187948,0.0,0.0,-0.149774015776909,2.171498125,2.98124921177588,0.0,3.251180852812593
PTTG1IP,6.609747112817951,0.0,5.0,1.0439403516396546,0.0,0.0,4.286002531206197,4.509503814940175
TMUB1,6.609568496476262,0.0,8.0,-0.4309104750709878,24.138675,45.1498201804368,4.791883629695598,4.962761560368279
TMED3,6.609506561911725,0.0,5.0,1.390623052886648,2.95897375,7.67669150047483,4.423555094427052,4.875894502171637
C5,6.609142003555616,25.0,0.0,-0.1771573889593078,2.277545875,7.95173235707502,4.46960619243908,4.975572160474514
SPIN3,6.609018824237034,0.0,5.0,0.112491413730373,4.0624353125,4.02626317901235,3.895160710805638,3.482392850252756
ZNF354B,6.608626199747541,0.0,0.0,-0.1420599072690953,5.149225,10.9796407122507,0.0,3.2491394656439105
IRX3,6.608586286530846,0.0,0.0,-0.0919356667756079,4.67391063125,14.3450935021842,0.0,3.342194833906591
DCLRE1A,6.608249468965916,0.0,0.0,-0.1870955717324011,4.259176875,4.43204568138651,0.0,3.18024194238396
NEXN,6.6081495186841845,0.0,7.0,0.2576519126766544,21.7394465,56.5833041329535,4.65210114625834,5.074232009664264
SNTB2,6.607552649074922,0.0,7.0,0.3230417134066695,4.0832975,14.2741277587844,4.8127264748180325,5.035515065279108
CYB561A3,6.607371077593994,0.0,5.0,0.5406572950038464,3.967211875,13.2432235232669,3.588647964600729,4.902108797303519
C3orf62,6.607321869423475,0.0,0.0,0.3630860959517372,6.678495,8.38385905508072,0.0,4.219413094329156
MFSD3,6.606942752122842,0.0,5.0,0.1435029331004826,24.0720625,23.0250707739791,3.659724059126499,3.896780691418279
CDC25A,6.606840185730365,0.0,0.0,-0.1461653233424215,0.5238768125,1.86426238556505,0.0,3.290480550479531
GNB5,6.606837655433263,24.0,0.0,0.0218417004871548,11.8497743125,6.70908263010446,4.920234896134889,4.017040813417891
ZNF45,6.606610632514406,0.0,0.0,0.065256411839246,3.57742375,6.36446433048433,0.0,3.6742084330792126
HLA-B,6.606024441601066,25.0,8.0,-2.327711571911675,534.696625,1639.30743874644,5.540336851822972,5.616771934648085
PXDC1,6.605966355886929,0.0,7.0,-0.793064800129248,25.859475,87.4766041310541,4.209431194852436,3.891109348139485
TPD52L1,6.605650904087655,0.0,7.0,0.4335377702181369,23.030858125,21.2786524620133,4.990135499257096,4.809967251049642
METTL22,6.605043737361788,0.0,0.0,0.2038422020326493,3.792171875,6.3523636039886,0.0,3.9492658116587633
GSTCD,6.604942836165309,0.0,5.0,0.5693722438070656,2.0017363125,3.2576528019943,4.200612050069423,3.793352572722232
FZR1,6.604842777099474,0.0,0.0,-0.0150281438985138,23.404984375,27.9952019468186,0.0,3.406739970764591
NAPB,6.604470847996761,24.0,0.0,0.3124175546029833,87.3139475,12.9400234377968,4.814511028854942,4.429020423200981
SRR,6.604411124739561,25.0,0.0,0.0582246371782149,4.278236875,4.3736768328585,4.987880291593141,4.434240118948651
RABL2B,6.603693133729606,0.0,0.0,0.8051540810877846,0.0,0.0,0.0,5.134436283298238
TMEM62,6.6036881404023955,0.0,5.0,0.3751943485114424,8.285548125,10.6853814909782,4.034383246749023,3.718515553073956
PFAS,6.603611228667323,24.0,0.0,0.2089739690399409,5.179490625,10.472506671415,4.767016909055724,4.725991591403133
ABCB8,6.603441740926833,0.0,5.0,0.7131958484212447,0.0,0.0,4.252110749216335,3.991918739707349
KIF17,6.603311719834617,0.0,7.0,-0.1995489876135378,4.72140675,4.19900657264957,4.589587291090881,4.521927230182322
SPNS1,6.603152523458199,0.0,5.0,1.1174117890888038,25.6340125,51.8867588793922,4.34779253302918,4.3755325834384
ZNF408,6.603129017724494,0.0,0.0,-0.28156375442275,6.653565,11.7600763010446,0.0,3.0153379928806583
RPUSD1,6.602977697660151,0.0,0.0,-0.0374843865102194,13.439195,16.3162060873694,0.0,3.4429684983587627
SYCE1L,6.602839737516685,0.0,0.0,-0.2716960687241259,2.8067395625,7.30694375498576,0.0,3.0614160500324936
NPTXR,6.602728600275304,0.0,7.0,0.0006935812887616,67.447615,11.0022482977208,4.60560189600315,4.568073231101688
KIF27,6.602513159492917,0.0,0.0,-0.0248797330113462,0.9110133125,2.8166952317189,0.0,3.550688930899093
TNNT1,6.602344271450331,25.0,0.0,0.0694547022143946,9.22312125,129.104764529915,4.551875130740144,5.116070930323267
DEPDC4,6.602208539628088,0.0,0.0,0.0495581347469898,0.26304245625,0.439576234710351,0.0,3.7017044800509726
PAPPA,6.602160640517996,19.0,0.0,-0.7601274338857159,0.37265328125,3.70119672951092,3.186310842351485,3.918587339002528
FMNL1,6.602098776130912,0.0,8.0,-1.9337528277567524,22.38813875,26.9891636847104,3.6177459725739385,4.500728995194798
RNF13,6.601566089143128,0.0,5.0,0.297629419097726,36.6539875,35.5752425451092,3.65556546015465,4.159900248766449
PSMG3-AS1,6.601173581933707,0.0,0.0,0.0713823009818717,4.390399375,3.512239831434,0.0,3.7266923498895697
ZNF70,6.601110624187647,0.0,0.0,-0.0376115662606425,1.386594,2.95486131006648,0.0,3.534316747601145
ZNF625,6.6008789814525,0.0,0.0,0.261695218425358,1.0442995,1.69868409401709,0.0,4.110713521651446
FUT8,6.600258454796414,0.0,5.0,1.0307153259416992,0.0,0.0,4.437051010541871,4.256884275289364
MOSPD2,6.600151028267147,0.0,5.0,0.5190240220611431,7.358951875,8.30036615859449,3.9705255568677607,4.153101014268794
ERV3-1,6.6000287184533555,0.0,0.0,-0.1362821090345196,3.352808125,9.32562978632479,0.0,3.3349609046923803
